#X	Y
2.500000e-05	-1.000000e-05	-1.000000e-05
2.500000e-05	-7.500000e-06	-1.000000e-05
2.500000e-05	-5.000000e-06	-1.000000e-05
2.500000e-05	-2.500000e-06	-1.000000e-05
2.500000e-05	2.980232e-13	-1.000000e-05
2.500000e-05	2.500000e-06	-1.000000e-05
2.500000e-05	5.000000e-06	-1.000000e-05
2.500000e-05	7.500000e-06	-1.000000e-05
2.500000e-05	1.000000e-05	-1.000000e-05
2.500000e-05	-1.000000e-05	-7.500000e-06
2.500000e-05	-7.500000e-06	-7.500000e-06
2.500000e-05	-5.000000e-06	-7.500000e-06
2.500000e-05	-2.500000e-06	-7.500000e-06
2.500000e-05	2.980232e-13	-7.500000e-06
2.500000e-05	2.500000e-06	-7.500000e-06
2.500000e-05	5.000000e-06	-7.500000e-06
2.500000e-05	7.500000e-06	-7.500000e-06
2.500000e-05	1.000000e-05	-7.500000e-06
2.500000e-05	-1.000000e-05	-5.000000e-06
2.500000e-05	-7.500000e-06	-5.000000e-06
2.500000e-05	-5.000000e-06	-5.000000e-06
2.500000e-05	-2.500000e-06	-5.000000e-06
2.500000e-05	2.980232e-13	-5.000000e-06
2.500000e-05	2.500000e-06	-5.000000e-06
2.500000e-05	5.000000e-06	-5.000000e-06
2.500000e-05	7.500000e-06	-5.000000e-06
2.500000e-05	1.000000e-05	-5.000000e-06
2.500000e-05	-1.000000e-05	-2.500000e-06
2.500000e-05	-7.500000e-06	-2.500000e-06
2.500000e-05	-5.000000e-06	-2.500000e-06
2.500000e-05	-2.500000e-06	-2.500000e-06
2.500000e-05	2.980232e-13	-2.500000e-06
2.500000e-05	2.500000e-06	-2.500000e-06
2.500000e-05	5.000000e-06	-2.500000e-06
2.500000e-05	7.500000e-06	-2.500000e-06
2.500000e-05	1.000000e-05	-2.500000e-06
2.500000e-05	-1.000000e-05	0.000000e+00
2.500000e-05	-7.500000e-06	0.000000e+00
2.500000e-05	-5.000000e-06	0.000000e+00
2.500000e-05	-2.500000e-06	0.000000e+00
2.500000e-05	2.980232e-13	0.000000e+00
2.500000e-05	2.500000e-06	0.000000e+00
2.500000e-05	5.000000e-06	0.000000e+00
2.500000e-05	7.500000e-06	0.000000e+00
2.500000e-05	1.000000e-05	0.000000e+00
